Timestamp,Teilbereich der Ausbildung,Unterbereich der Kategorie,Unterbereich der Kategorie,Unterbereich der Kategorie,Unterbereich der Kategorie,Unterbereich der Kategorie,Unterbereich der Kategorie,Unterbereich der Kategorie,Unterbereich der Kategorie,Unterbereich der Kategorie,Unterbereich der Kategorie,Unterbereich der Kategorie,Unterbereich der Kategorie,Unterbereich der Kategorie,Unterbereich der Kategorie,Unterbereich der Kategorie,Unterbereich der Kategorie,Fachbereich,Kommentar,Fachbegriff,Inhalt,Definition,Erläuterung,Praxisbeispiel,Verwandte Themen,Kommentar/Bemerkung,Skizze,Lernfrage,Skizze,Antwortmöglichkeit 1 (bitte hier immer die richtige Antwort),Begründung 1,Antwortmöglichkeit 2,Begründung 2,Antwortmöglichkeit 3,Begründung 3,Antwortmöglichkeit 4,Begründung 4,Antwortmöglichkeit 5,Begründung 5,Lernfrage,Skizze,Antwort 1,Antwort 2,Antwort 3,Antwort 4,Antwort 5,Antwort 6,Antwort 7,Antwort 8,Begründung,Beispiel-Rechnung ,Skizze,Antwortmöglichkeit 1 (bitte hier immer die richtige Lösung),Begründung 1,Antwortmöglichkeit 2,Begründung 2,Antwortmöglichkeit 3,Begründung 3,Antwortmöglichkeit 4,Begründung 4,Antwortmöglichkeit 5,Begründung 5,Lernfrage,Skizze,Antwortmöglichkeit 1 (bitte richtige Wahl),Begründung 1,Antwortmöglichkeit 2 (bitte richtige Wahl),Begründung 2,"Antwortmöglichkeit 3 (falls richtig, am Anfang der Antwort mit ""R:"" beginnen)",Begründung 3,Antwortmöglichkeit 4,Begründung 4,Antwortmöglichkeit 5,Begründung 5,Skizze,Auswahl 1,Zugehörig zu Auswahl 1,Auswahl 2,Zugehörig zu Auswahl 2,Auswahl 3,Zugehörig zu Auswahl 3,Auswahl 4,Zugehörig zu Auswahl 4,Auswahl 5,Zugehörig zu Auswahl 5,Begründung,Kommentar
13/02/2020 12:59:08,Sicherstellen der Betriebsfähigkeit automatisierter Systeme,,,,,,,,,,,,,Automatisierungtechnik 13,,,,,,Unstetige Regelung,Artikel/Definition/Beispiel,"Bei unstetigen Reglern kann die Stellgröße nur zwei feste Endwerte annehmen, 
die Stellgröße ändert sich nur bei festgelegten Werten der Regeldifferenz.",,"Wäre eine unstetige Regelung in einem Auto verbaut, würde es nur Leerlauf und Vollgas geben, nichts dazwischen.",Stetige Regelung,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13/02/2020 13:10:23,Sicherstellen der Betriebsfähigkeit automatisierter Systeme,,,,,,,,,,,,,Automatisierungtechnik 13,,,,,,Proportional-Wegeventil,Artikel/Definition/Beispiel,"Ein Proportional-Wegeventil ist ein Stetigventil, das mit Hilfe eines Proportionalmagneten einen stetigen Übergang der Ventilöffnung gewährleistet.","Proportionalventile werden in der Hydraulik und Pneumatik besonders dort eingesetzt, wo veränderliche Volumenströme gefordert sind. ","Diese Ventile finden sich beispielsweise in Gabelstaplern wieder. Sie sorgen dafür, dass die Gabel an jeder beliebigen Position gehalten werden kann.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13/02/2020 13:18:18,Planen und Realisieren technischer Systeme,,,,,,,,,,,,,,Lasten-/ Pflichtenheft 14,,,,,Lastenheft,Artikel/Definition/Beispiel,Das Lastenheft beschreibt die Anforderungen des Auftraggebers (Kunden) an das technische Produkt.,"Die formell korrekte Vorgehensweise sieht vor, dass der Auftraggeber das Lastenheft nach seinen Vorstellungen und Vorgaben erstellt. Der Auftragnehmer bezeichnet die sich daraus ergebenden Aufgaben und Pflichten als Lasten. ",,Pflichtenheft,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13/02/2020 13:26:34,Planen und Realisieren technischer Systeme,,,,,,,,,,,,,,Lasten-/ Pflichtenheft 14,,,,,Pflichtenheft ,Artikel/Definition/Beispiel,Das Pflichtenheft beschreibt wie der Auftragnehmer die Anforderung des Lastenhefts erfüllt.,Das Pflichtenheft ist die Folge vom Lastenheft.,,Lastenheft,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13/02/2020 13:38:08,Optimieren von technischen Systemen,,,,,,,,,,,,,,,Arbeitsorganisation 15,,,,Ergonomische Arbeitsplatzgestaltung ,Artikel/Definition/Beispiel,Die grundlegende Aufgabe der Ergonomie ist die Anpassung der Arbeit an den Menschen. Dabei geht es um das gesamte Arbeitssystem mit allen seinen Komponenten.,"Ergonomische Arbeitsplatzgestaltung: Arbeitsmittel, Arbeitsumgebung, Arbeitsplatz/Arbeitsraum, Arbeitsorganisation, Arbeitsinhalte ","Arbeitsmittel: bessere Maschinen, bessere Werkzeuge
Arbeitsumgebung: ausreichende Beleuchtung, Lärm mit Ohrstöpsel verringern
Arbeitsplatz: ausreichend Bewegungsraum, Stühle, Tische 
Arbeitsorganisation: Arbeitszeit, Arbeitsmenge 
Arbeitsinhalte: nicht unter- oder überfordert ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14/02/2020 11:26:57,Instandsetzen von technischen Systemen,,,,,,,,,"Montage, Inbetriebnahme und Instandhaltung 9",,,,,,,,,,Instandsetzung,Mehrfachwahlaufgabe (Multiple Choice),,,,,,,Welche Auswahlantwort ist eine Instandsetzung?,,Zahnriemen eines Autos tauschen ,Eine Instandsetzung ist ein Austausch oder Reperatur eines Bauteils.,Getriebeöl wechseln,"Ein Ölwechsel gehört zur Wartung, da man damit den Abbau des Abnutzungsvorrats verzögert.",Reifendruck überprüfen,Eine Prüfung oder Messung gehört zur Inspektion.,regelmäßiges Schmieren eines Getriebes ,"Eine Schmierung ist eine Wartung, da man damit den Abbau des Abnutzungsvorrats verzögert.",Einbau von Wellen mit höherer Festigkeit im Getriebe,"Das ist eine Verbesserung, da mit der Maßnahme der Verschleiß verringert wird.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15/02/2020 15:10:04,Instandsetzen von technischen Systemen,,,,,,,,,"Montage, Inbetriebnahme und Instandhaltung 9",,,,,,,,,,Störungsbedingte Instandsetzung ,Mehrfachwahlaufgabe (Multiple Choice),,,,,,,Welchen großen wirtschaftlichen Nachteil hat die störungsbedingte Instandsetzung?,,Stillstandzeiten von Maschinen,"Da die Maschine eine Störung hat, kann sie nicht mehr verwendet werden. Durch den Stillstand stoppt auch die Produktion, was zu hohen Kosten führt.",Der Abnutzungsvorrat wird nicht komplett aufgebraucht,Der Abnutzungsvorrat wird komplett aufgebraucht.,Der Abnutzungsvorrat wird komplett aufgebraucht,"Das stimmt, ist aber kein Nachteil.",Der Verschleiß der neu eingebauten Bauteile wird höher,"Das stimmt nicht, der Verschleiß der Bauteile bleibt gleich. Es sei denn sie werden nicht fachgerecht eingebaut. ",Die Mitarbeiter müssen erst eine Fehleranalyse durchführen,"Das ist zwar ein Nachteil, aber kein großer wirtschaftlicher Nachteil.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15/02/2020 15:45:30,Instandsetzen von technischen Systemen,,,,,,,,,"Montage, Inbetriebnahme und Instandhaltung 9",,,,,,,,,,Vorbeugende Instandsetzung ,Mehrfachwahlaufgabe (Multiple Choice),,,,,,,Wann wird keine vorbeugende Instandsetzung angewandt?,,Wenn eine Maschine wenig genutzt wird,"Da ein Ausfall der Maschine keinen großen Einfluss auf die Produktion hat, wird hier eher eine störungsbedingte Instandsetzung angewandt, als eine vorbeugende Instandsetzung.",Wenn die Sicherheitsrisiken für Mensch und Umwelt zu groß sind,"Hier wird eine vorbeugende Instandsetzung angewandt, da ein Ausfall von z.B. einem Flugzeug mitten in der Luft eine große Gefährdung für Menschen darstellt. Deswegen wird beim Flugzeug immer vorbeugend instandgesetzt, damit es nicht zu so einem Störungsfall kommen kann.",Wenn der Produktionsablauf besonders gefährdet ist,"Hier wird eine vorbeugende Instandsetzung angewandt, da ein Ausfall einer Maschinen in einem Produktionsprozess hohe Kosten verursachen würde, da die Produktion gestoppt werden muss.",Wenn mit mehreren Folgeschäden zu rechnen ist ,"Hier wird eine vorbeugende Instandsetzung angewandt, da bei Störung einer Maschine, die heiß läuft durch die Störung und in der Nähe brandfördernde Mittel stehen, es zu gravierenden Folgeschäden kommen kann.",Wenn sehr hohe Kosten entstehen können,"Hier wird eine vorbeugende Instandsetzung angewandt, da es wirtschaftlicher ist die Maschine vorbeugend instandzusetzen, als erst, wenn es zur Störung kommt.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16/02/2020 02:39:43,Fertigen von Bauelementen mit handgeführten Werkzeugen,Fertigungstechnik 1,,,,,,,,,,,,,,,,,,Freifläche,Mehrfachwahlaufgabe (Multiple Choice),,,,,,,"Welche Summe ergibt sich immer wenn man Freiwinkel, Keilwinkel und Spanwinkel zusammen rechnet?",,90°,"Wenn der Keilwinkel und der Freiwinkel eine Summe von über 90° ergeben, dann ist somit der Spanwinkel negativ. ",100°,,120°,,360°,,180°,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16/02/2020 02:55:30,Fertigen von Bauelementen mit handgeführten Werkzeugen,Fertigungstechnik 1,,,,,,,,,,,,,,,,,,Spanwinkel,Mehrfachantworten,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bei welchen der Antwortmöglichkeiten muss der Spanwinkel negativ?,,"Freiwinkel : 2°
Keilwinkel : 89°","Die Summe des Keilwinkels und des Freiwinkels er gibt 91°, somit ist ein Spanwinkel von -1° (negativ) vorhanden.","Freiwinkel : 7°
Keilwinkel : 90°","Die Summe des Keilwinkels und des Freiwinkels er gibt 97°, somit ist ein Spanwinkel von -7° (negativ) vorhanden.","Freiwinkel : 3° 
Keilwinkel : 60°","Die Summe des Keilwinkels und des Freiwinkels er gibt 63°, somit ist ein Spanwinkel von 27° (positiv) vorhanden.","Freiwinkel : 6° 
Keilwinkel : 35°","Die Summe des Keilwinkels und des Freiwinkels er gibt 41°, somit ist ein Spanwinkel von 49° (positiv) vorhanden.","Freiwinkel : 12° 
Keilwinkel : 77°","Die Summe des Keilwinkels und des Freiwinkels er gibt 89°, somit ist ein Spanwinkel von 1° (positiv) vorhanden.",,,,,,,,,,,,,
16/02/2020 03:11:01,Fertigen von Bauelementen mit handgeführten Werkzeugen,Fertigungstechnik 1,,,,,,,,,,,,,,,,,,Keilwinkel,Mehrfachwahlaufgabe (Multiple Choice),,,,,,,Zwischen welchen Flächen bildet sich der Keilwinkel?,,Spanfläche und der Freifläche,"Der Keilwinkel ist nämlich der, diese Flächen bildet. ",Spanfläche und Einstellfläche,"Es gibt zwar den Einstellwinkel, die Einstellfläche ist aber erfunden.",Freifläche und Werkstückfläche,Dies ergibt den Freiwinkel.,Keilfläche und Spanfläche,Die Keilfläche ist quasi der Keil an sich selbst. Somit kan hier nicht der Keilwinkel gebildet werden. ,Werkstückfläche und die senkrechte der Spanfläche,Dies ergibt den Spanwinkel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16/02/2020 03:24:48,Fertigen von Bauelementen mit handgeführten Werkzeugen,Fertigungstechnik 1,,,,,,,,,,,,,,,,,,Zahnteilung,Mehrfachantworten,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Welcher der Angaben über die Zahnteilung am Sägeblatt ist richtig?,,32 tpi,"Tpi ist englisch bedeutet ""teeth per Inch"" und bedeutet übersetzt soviel wie ""Zähne pro Zoll""",20 Zähne pro Zoll,Die Zahnteilung wird in Zähne pro Zoll angegeben.,10 Zähne pro Centimeter,Die Zahnteilung wird in Zähne pro Zoll angegeben.,1 Zahn pro Millimeter,Die Zahnteilung wird in Zähne pro Zoll angegeben.,1 Zoll pro 20 Zähne,Ist zwar ähnlich aber verkehrt herum.,,,,,,,,,,,,,
16/02/2020 03:45:22,Fertigen von Bauelementen mit handgeführten Werkzeugen,Prüftechnik 1,,,,,,,,,,,,,,,,,,Messen,Mehrfachwahlaufgabe (Multiple Choice),,,,,,,Welche der Prüfgeräte ist für das einfachste Prüfen eines Passmaßes an einer Welle geeignet?,,Grenzrachenlehre,"Mit der Grenzrachenlehre kann man am einfachsten innerhalb von Sekunden das Passmaß prüfen. Die Ausschussseite darf nicht über die Welle passen,  und die Gut-Seite muss über die Welle passen. ",Messschieber,"Mit ein Digitalen Messschieber wäre dies theoretisch möglich, aber hier gibt es zu viele Faktoren die zu einer Abweichung führen könnte. Deswegen ist dies nicht am einfachsten.",Messuhr,"Mit der Messuhr kann man nur Abweichungen feststellen, aber kein Längenmaß messen. ",Messschraube,"Ist zwar möglich, aber nicht am einfachsten. ",Maßstab ,Mit einem Maßstab kann man nur sehr grob messen. Abweichungen von Millimetern sind hier möglich. ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17/02/2020 07:38:42,Fertigen von Bauelementen mit handgeführten Werkzeugen,Fertigungstechnik 1,,,,,,,,,,,,,,,,,,Schneidkeil,Mehrfachantworten,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Welcher der Flächen sind an einem Schneidkeil wieder zufinden?,,Nebenfreifläche,"Es gibt zwei Flächen an einem Schneidkeil, einmal die Nebenfreifläche und einmal die Hauptfreifläche.",Spanfläche,Über diese Fläche läuft der Span bei dem Bearbeiten ab. ,R: Hauptfreifläche,"Es gibt zwei Flächen an einem Schneidkeil, einmal die Nebenfreifläche und einmal die Hauptfreifläche.",Neigungsfläche,Es gibt zwar den Neigungswinkel aber keine Neigungsfläche. ,Einstellfläche,Es gibt zwar den Einstellwinkel aber keine Einstellfläche.,,,,,,,,,,,,,
17/02/2020 07:51:49,Fertigen von Bauelementen mit handgeführten Werkzeugen,Fertigungstechnik 1,,,,,,,,,,,,,,,,,,Trennen,Mehrfachwahlaufgabe (Multiple Choice),,,,,,,"Welche der Verfahren gehört nicht zu dem Fertigungsverharen ""Trennen""?",,Extrudieren,Extrudieren gehört zu dem Urform Verfahren.,Schleifen,Schleifen gehört zu dem Trenn Verfahren.,Funkenerosion,Funkenerosion gehört zu dem Trenn Verfahren.,Scherschneiden,Scherschneiden gehört zu dem Trenn Verfahren.,Abschrauben,Abschrauben gehört zu dem Trenn Verfahren.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17/02/2020 08:08:27,Fertigen von Bauelementen mit handgeführten Werkzeugen,Prüftechnik 1,,,,,,,,,,,,,,,,,,Prüfen,Mehrfachwahlaufgabe (Multiple Choice),,,,,,,Welches Verfahren gehört nicht zum Prüfen?,,Das Errechnen ob eine Welle ein gewisses Drehmoment übertragen kann.,"Dies gehört nicht zu dem Prüfen, sondern zu dem Konstruieren. Es wird weder subjektiv oder objektiv geprüft. ",Mit einer Messschraube soll gemessen werden ob eine Welle den vorgeschriebenen Durchmesser besitzt. ,Das Messen einer Größe gehört zu dem Prüfen.  ,Ein Prüfer soll eine Sichtprüfung durchführen. ,Das Prüfen kann durch die Sinneswahrnehmung erfolgen.,Ein Radius soll mit einer Formlehre begutachtet werden.,"Es gehört zu dem Prüfen, da es eine Lehre ist.",Mit einem Endmaß soll ein Messschieber getestet werden ob dieser Abweichungen anzeigt.,Ein Endmaß ist eine Maßverkörperung die ein Maß verkörpern. Es gehört zu dem Prüfen.   ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17/02/2020 08:24:41,Fertigen von Bauelementen mit handgeführten Werkzeugen,Prüftechnik 1,,,,,,,,,,,,,,,,,,Anzeigende Messgeräte,Mehrfachwahlaufgabe (Multiple Choice),,,,,,,Welches der Prüfgeräte ist kein Anzeigendes Messgerät? ,,Grenzlehre,Die Grenzlehren können kein bestimmten Wert anzeigen.,Messschieber,Ein Messschieber kann unmittelbar ein Wert anzeigen.,Messuhr  ,Ein Messuhr kann unmittelbar ein Wert anzeigen.,Winkelmesser,Ein Winkelmesser kann unmittelbar ein Wert anzeigen.,Messschraube ,Eine Messschraube kann unmittelbar ein Wert anzeigen.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17/02/2020 08:42:39,Fertigen von Bauelementen mit handgeführten Werkzeugen,Prüftechnik 1,,,,,,,,,,,,,,,,,,Systematische Messabweichung,Mehrfachwahlaufgabe (Multiple Choice),,,,,,,Was würde zu einer Systematische Messabweichung führen?,,Teilungsfehler der Skale des Messgeräts,Dies würde zu einer Abweichung führen die jedes Mal gleich wäre. ,Grat am Messgegenstand,Messabweichungen könnten jedes Mal unterschiedlich sein.,Schmutz auf den Messflächen,Messabweichungen könnten jedes Mal unterschiedlich sein.,Zu große Messkraft beim messen.,Messabweichungen könnten jedes Mal unterschiedlich sein.,Falsche Bedienung des Messgerätes,Messabweichungen könnten jedes Mal unterschiedlich sein.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17/02/2020 08:51:46,Fertigen von Bauelementen mit handgeführten Werkzeugen,Prüftechnik 1,,,,,,,,,,,,,,,,,,Bezugstemperatur,Mehrfachwahlaufgabe (Multiple Choice),,,,,,,Wie viel Grad Celsius beträgt die Bezugstemperatur?,,20°C,Eine festgelegte Temperatur die leicht zu erreichen ist um die genauesten Messergebnisse zu erzielen. ,18°C,"Die Bezugstemperatur beträgt 20°C. ist zwar knapp dran, stimmt aber nicht.",25°C,"Die Bezugstemperatur beträgt 20°C. ist zwar knapp dran, stimmt aber nicht.",0°C,Dies ist die Temperatur wo Wasser erstarrt. ,"-273,15°C",Dies ist der absolute Nullpunkt der Temperatur.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17/02/2020 09:17:38,Fertigen von Bauelementen mit handgeführten Werkzeugen,Prüftechnik 1,,,,,,,,,,,,,,,,,,Messmittelfähigkeit,Mehrfachantworten,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Welche Messmittel mit ihrer Messunsicherheit gelten als fähig eine bestimmte Toleranz zu messen?,,"Messschieber:
Messunsicherheit 0,05 mm
Toleranzfeld 0,7 mm",Die Messunsicherheit ist kleiner als 10% des Toleranzfeldes.,"Digitale Messschraube:
Messunsicherheit 0,001 mm
Toleranzfeld 14 μm",Die Messunsicherheit ist kleiner als 10% des Toleranzfeldes.,"Messschraube:
Messunsicherheit 0,01 mm
Toleranzfeld 95 μm",Die Messunsicherheit ist grösser als 10% des Toleranzfeldes.,"Messschieber:
Messunsicherheit 0,05 mm
Toleranzfeld 0,4 mm",Die Messunsicherheit ist grösser als 10% des Toleranzfeldes.,"Maßstab 
Messunsicherheit 1 mm
Toleranzfeld 6 mm",Die Messunsicherheit ist grösser als 10% des Toleranzfeldes.,,,,,,,,,,,,,
17/02/2020 10:16:39,Instandsetzen von technischen Systemen,,,,,,,,,"Montage, Inbetriebnahme und Instandhaltung 9",,,,,,,,,,Ishikawa-Diagramm,Mehrfachwahlaufgabe (Multiple Choice),,,,,,,Was sagt ein Ishikawa-Diagramm aus?,,"Es zeigt alle möglichen Ursachen, die zu einer Wirkung führen können","Es werden Ursachen der äußeren Einflüsse herausgefunden, die alle für einen bestimmten Fehler sorgen können.",Es sammelt die Fehlerhäufigkeit,Das macht eine Fehlerhäufigkeitstabelle,Es zeigt nie Normalverteilung eines bestimmten Merkmals,Das macht ein Histogramm.,Es zeigt den prozentualen Anteil von verschiedenen Fehler,Das zeigt ein Pareto-Diagramm.,"Es zeigt, wie die Messwerte in den Eingriffsgrenzen liegen",Das zeigt eine Qualitätsregelkarte.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17/02/2020 10:41:25,Instandsetzen von technischen Systemen,,,,,,,,,"Montage, Inbetriebnahme und Instandhaltung 9",,,,,,,,,,Intervallabhängige Instandsetzung,Mehrfachwahlaufgabe (Multiple Choice),,,,,,,Welche Maßnahme zeigt keine intervallabhängige Instandsetzung?,,Ein Lager wird aufgrund eines Lagerschadens getauscht.,"Das ist eine störungsbedingte Instandsetzung, da es erst nachdem es kaputt war, getauscht wird.",Ein Ölwechsel wird jedes Jahr durchgeführt,"Das ist eine intervallabhängige Instandsetzung, da es jedes Jahr durchgeführt wird.",Ein Zahnriemen wird nach 120000km getauscht,"Das ist eine intervallabhängige Instandsetzung, da sie alle 120000km durchgeführt wird.",Ein Radsatz eines Reisezugwagens wird alle 25000km getauscht,"Das ist eine intervallabhängige Instandsetzung, das Intervall beträgt 25000km.",Alle 300 Betriebsstunden eines Getriebes müssen die Lager getauscht werden.,"Das ist eine intervallabhängige Instandsetzung, das Intervall beträgt 300 Betriebsstunden.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17/02/2020 11:52:50,Instandsetzen von technischen Systemen,,,,,,,,,"Montage, Inbetriebnahme und Instandhaltung 9",,,,,,,,,,Zustandsabhängige Instandsetzung ,Mehrfachwahlaufgabe (Multiple Choice),,,,,,,Welches Maßnahme ist eine zustandsabhängige Instandsetzung?,,"Die Bremsscheiben eines Reisezugwagens werden getauscht, da sie fast komplett abgetragen sind","Der Zustand der Bremsscheiben kann bei weiterer Benutzung zu einem Ausfall führen, deswegen werden sie getauscht.","Ein kaputtes Zahnrad hat für einen Getriebeschaden gesorgt, das Getriebe wird instandgesetzt","Das ist eine störungsbedingte Instandsetzung, da das Zahnrad für eine Störung gesorgt hat.","Eine defekte Leitung sorgte für ein Ausfall einer Maschine, die Leitung wird erneuert","Das ist eine störungsbedingte Instandsetzung, da die defekte Leitung für eine Störung der Maschine sorgte.",Ein Zahnriemen eines Autos wird nach 5 Jahren getauscht ,"Das ist eine intervallabhängige Instandsetzung, da er alle 5 Jahre erneuert werden muss.",Das Öl eines Getriebes wird alle 100 Betriebsstunden gewechselt,"Das ist eine intervallabhängige Instandsetzung, das Intervall beträgt 100 Betriebsstunden.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17/02/2020 13:08:35,Instandsetzen von technischen Systemen,,,,,,,,,"Montage, Inbetriebnahme und Instandhaltung 9",,,,,,,,,,Abnutzungsvorrat,Mehrfachwahlaufgabe (Multiple Choice),,,,,,,Wie kann man den Abbau des Abnutzungsvorrats verzögern?,,Regelmäßiges Schmieren von Führungsbahnen,"Durch das Schmieren entsteht weniger Reibung zwischen den Bauteilen, wodurch der Verschleiß verringert wird.",Ein Lager wird ausgetauscht,Jedes Bauteil hat seinen eigenen Abnutzungsvorrat. Der Abbau des Abnutzungsvorrats wird also nicht verzögert sondern erneuert.,Bremsscheiben werden inspiziert,Dadurch passiert nichts mit dem Abnutzungsvorrat. Der IST-Zustand wird festgestellt.,Es wird ein Schutzglas an einer Bohrmaschine angebaut,Die Maßnahme zählt zu einer Verbesserung und es passiert dadurch nichts mit dem Abnutzungsvorrat.,Eine gebrochene Schweißnaht wird geflext und neu geschweißt,Dadurch wird der Abnutzungsvorrat erneuert und nicht verzögert,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17/02/2020 13:36:01,Instandsetzen von technischen Systemen,,,,,,,,,Werkstofftechnik 9,,,,,,,,,,Verschleiß,Mehrfachantworten,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Wodurch kann Verschleiß entstehen?,,Alterung,"Je älter ein Bauteil, desto poröser wird es.",Ermüdung,"Wird ein Bauteil oft benutzt, ""ermüdet"" der Werkstoff und verliert seine Festigkeit.",R:Korrosion,Durch chemische Reaktion des Werkstoffs mit der Umwelt kann es zu Korrosion kommen (z.B. Rost),Kohäsion,"Das ist ein Fachbegriff, der zum Kleben gehört und nicht zum Verschleiß.",Adhäsion,"Das ist ein Fachbegriff, der zum Kleben gehört und nicht zum Verschleiß.",,,,,,,,,,,,,
17/02/2020 13:50:50,Instandsetzen von technischen Systemen,,,,,,,,,Werkstofftechnik 9,,,,,,,,,,Tribologie,Mehrfachantworten,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Welches Zusammenspiel beschreibt die Tribologie? ,,Verschleiß,"Das ist ein Punkt, der laut Definition zur Tribologie gehört.",Reibung,"Das ist ein Punkt, der laut Definition zur Tribologie gehört.",R: Schmierung ,"Das ist ein Punkt, der laut Definition zur Tribologie gehört.",Kohäsion,"Das ist ein Begriff, der zum Kleben gehört ",Adhäsion,"Das ist ein Begriff, der zum Kleben gehört.",,,,,,,,,,,,,
17/02/2020 14:22:03,Fertigen von Bauelementen mit handgeführten Werkzeugen,Prüftechnik 1,,,,,,,,,,,,,,,,,,Zufällige Messabweichung,Mehrfachwahlaufgabe (Multiple Choice),,,,,,,Was würde zu einer Zufällige Messabweichung führen?,,Schmutz auf den Messflächen,Der Schmutz kann variieren und bei jeden Messen zu unterschiedlichen Messwerten führen. ,Teilungsfehler der Skale des Messgeräts,Dies würde zu einer Abweichung führen die jedes Mal gleich wäre. Also eine systematische Messabweichung. ,Messobjekt und Messgerät haben jeweils die Bezugstemperatur. ,Dann wäre die Messung perfekt. Dann würden so gut wie keine Abweichungen durch Temperaturunterschiede entstehen. ,Eine gleichbleibende Messkraft ,Dies würde nicht zu unterschiedlichen Messwerten führen bei erneutem messen.,Abweichung der Gewindesteigung einer Messschraube,"Die grösste Abweichung ist bekannt und damit auch die Messunsicherheit, dies ist dann eine systematische Messabweichung.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17/02/2020 14:24:31,Instandsetzen von technischen Systemen,,,,,,,,,Maschinentechnik 9,,,,,,,,,,Verbrauchsschmierung,Mehrfachantworten,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bei welchem Beispiel wird eine Verbrauchsschmierung angewandt?,,Fetten von Führungsbahnen,"Das ist eine Verbrauchsschmierung, da das Fett durch Benutzung verbraucht wird.",Auffüllen von Getriebeöl,"Das ist eine Verbrauchsschmierung, da das Öl vom Getriebe verwendet wird und dadurch irgendwann erneuert werden muss.",Einmalfetten eines geschlossenen Wälzlagers,"Das ist eine Lebensdauerschmierung, da das Lager nur einmal geschmiert wird.",Ein Getriebe wird zu ⅓ mit Öl gefüllt,Das ist eine Tauchschmierung. Das Öl gelangt durch den Betrieb des Getriebes an andere Bauteile.,In einem geschlossenen Kreislaufsystem wird Öl befördert,Das ist eine Umlaufschmierung. Durch den Kreislauf gelangt es immer wieder an alle Bauteile.,,,,,,,,,,,,,
