Timestamp,Teilbereich der Ausbildung,Unterkategorie des Teilbereichs,Unterkategorie des Teilbereichs (gemeinsame Inhalte),Unterkategorie des Teilbereichs (Großhandels Inhalte),Unterkategorie des Teilbereichs (Außenhandels Inhalte),Unterkategorie des Teilbereichs (gemeinsame Inhalte),Unterkategorie des Teilbereichs (Großhandels Inhalte),Unterkategorie des Teilbereichs (Außenhandels Inhalte),Unterkategorie des Teilbereichs (gemeinsame Inhalte),Unterkategorie des Teilbereichs (gemeinsame Inhalte),Unterkategorie des Teilbereichs (Großhandels Inhalte),Unterkategorie des Teilbereichs (gemeinsame Inhalte),Unterkategorie des Teilbereichs (Großhandels Inhalte),Unterkategorie des Teilbereichs (Außenhandels Inhalte),Unterkategorie des Teilbereichs (gemeinsame Inhalte),Unterkategorie des Teilbereichs (Großhandels Inhalte),Unterkategorie des Teilbereichs (Außenhandels Inhalte),Unterkategorie des Teilbereichs (gemeinsame Inhalte),Unterkategorie des Teilbereichs (gemeinsame Inhalte),Unterkategorie des Teilbereichs (gemeinsame Inhalte),Unterkategorie des Teilbereichs (Großhandels Inhalte),Unterkategorie des Teilbereichs (Außenhandels Inhalte),Unterkategorie des Teilbereichs (gemeinsame Inhalte),Unterkategorie des Teilbereichs (gemeinsame Inhalte),Unterkategorie des Fachbereichs,Kommentar,Fachbegriff,Inhalt,Kommentar,Definition,Erläuterung,Praxisbeispiel aus der Wirtschaft,Verwandte Themen,Kommentar/Bemerkung,Skizze,Lernfrage ,Antwortmöglichkeit 1.1 (bitte hier immer die richtige Antwort),Begründung 1.1 (bitte hier immer die richtige Antwort),Antwortmöglichkeit 1.2,Begründung 1.2,Antwortmöglichkeit 1.3,Begründung 1.3,Antwortmöglichkeit 1.4,Begründung 1.4,Antwortmöglichkeit 1.5,Begründung 1.5,Frage,Skizze,Antwort 1,Antwort 2,Antwort 3,Antwort 4,Antwort 5,Antwort 6,Antwort 7,Antwort 8,Begründung der Reihenfolge,Skizze,Beispiel-Rechnung ,Antwortmöglichkeit 1.1 (bitte hier immer die richtige Lösung),Begründung 1.1 (bitte hier immer die richtige Antwort),Antwortmöglichkeit 1.2,Begründung 1.2,Antwortmöglichkeit 1.3,Begründung 1.3,Antwortmöglichkeit 1.4,Begründung 1.4,Antwortmöglichkeit 1.5,Begründung 1.5,Lernfrage,Skizze,Antwortmöglichkeit 1.1 (bitte richtige Wahl),Begründung 1.1 (bitte hier immer die richtige Antwort),Antwortmöglichkeit 1.2 (bitte richtige Wahl),Begründung 1.2 (bitte hier immer die richtige Antwort),"Antwortmöglichkeit 1.3 (falls richtig, am Anfang der Antwort mit ""R:"" beginnen)",Begründung 1.3,Antwortmöglichkeit 1.4,Begründung 1.4,Antwortmöglichkeit 1.5,Begründung 1.5,Auswahl 1,Zugehörig zu Auswahl 1,Auswahl 2,Zugehörig zu Auswahl 2,Auswahl 3,Zugehörig zu Auswahl 3,Auswahl 4,Zugehörig zu Auswahl 4,Auswahl 5,Zugehörig zu Auswahl 5,Begründung,Skizze,Frage,"Antwort (Soll); bitte bei mehreren Soll, mit einem ; trennen","Antwort (Haben) bitte bei mehreren Haben, mit einem ; trennen",Begründung,Leere Tabelle,Fragestellung,Lösung (ergänzte Tabelle),Begründung,Skizze
19/02/2020 14:12:57,"Marketing planen, durchführen und kontrollieren",,,,,,,,,,,,,,,,,,Absatzplanung,,,,,,,,Vorteile des Kommissionsgeschäftes,Artikel/Definition/Beispiel,,"Das Kommissionsgeschäft bezeichnet den Prozess, bei dem ein selbständiger Unternehmer (Kommissionär) geschäftliche Prozesse für ein Unternehmen (Kommittent) abschliesst.","Vorteile des Kommissionsgeschäftes für den Kommissionär:
- Absatzrisiko beim Auftraggeber (Kommittent), da Rückgaberecht
- Risikolose Sortimentsergänzung insbesondere mit neuen evtl. modischen Artikeln
- Zahlung erst nach Verkauf
Vorteile des Kommissionsgeschäftes für den Kommittent:
- Lagerhaltung beim Kommissionär (wenig Lagerkosten)
- Waren in Kundennähe (bessere Lieferzeiten)","Herr Wasser arbeitet für einen Kerzengroßhandel als Kommissionär. Er muss selber einen Weg finden die Kerzen die er vertreiben soll zu lagern und bekommt sein Gehalt erst nach dem Verkauf. Jedoch hat er ein geringes Risiko, wenn jemand das Produkt zurück gibt oder nicht zufrieden damit ist, da das beim Auftraggeber liegt. ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20/02/2020 15:14:18,Aufträge kundenorientiert bearbeiten,,Mahnverfahren / Pfändung,,,,,,,,,,,,,,,,,,,,,,,,3-Schritte Methode zur Lösung von Rechtsfällen ,Artikel/Definition/Beispiel,,,"1. Schritt: Welches Recht bzw. welche Rechte sollen in Anspruch genommen werden?

2. Schritt: Welche Vorraussetzung sind dabei zu beachten?

3. Schritt: Antwortsatz formulieren 
","Der normalgewichtige Jens kauft im Fahrradladen ein Mountainbike. Beim fahren bricht ein Pedal, er stürzt und verletzt sich. Ein Taxi bringt ihn zum Arzt. Welche Rechte kann er geltend machen?

Arztkosten: 70€
Taxikosten: 40€

1. Welche Rechte?
   Vorrangig:     Nacherfüllung 
   Nachrangig:  - Preisminderung & Schadensersatz neben der Leistung
                          - Rücktritt vom Vertrag & Schadensersatz statt Leistung 

2. Vorraussetzung:
   - Verschulden des Verkäufers?
   - Mangel ist nicht geringfügig
   - Angemessene Nachfrist zur Nacherfüllung gesetzt?
   - Mangelart: Mangel in der Beschaffenheit 

3. Antwort:
   Käufer muss dem Verkäufer eine angemessene Nachfrist zur Nacherfüllung setzen. 
   Gleichzeitig kann er Schadenersatz in Höhe von 110€ fordern, da das Verschulden eindeutig bei dem Verkäufer vorliegt.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20/02/2020 15:30:06,Aufträge kundenorientiert bearbeiten,,Nicht-rechtzeitige Vertragserfüllung,,,,,,,,,,,,,,,,,,,,,,,,Nicht-Rechtzeitige-Lieferung ,Artikel/Definition/Beispiel,,"Eine Nicht-Rechtzeitige-Lieferung entsteht, wenn der Verkäufer dem Käufer die Ware nicht rechtzeitig Liefert.","Abstrakt:
-> Schaden umfasst den entgangen Gewinn

Konkret:
-> Schaden eindeutig berechenbar (z.B. Deckungskauf)","K vereinbart mit einem Kaufvertrag über 10 PC's. Ein Liefertermin wurde nicht vereinbart. Da V mit einem anderen K einen höheren Preis ausgehandelt hat, weigert sich V zu liefern.

-> Kann K seine erlittene Gewinneinbuße von V ersetzt verlangen? (3-Schritt-Methode)

1. Welche Rechte?
   Schadensersatz statt Leistung

2. Vorraussetzung 
   - Fälligkeit (ist gegeben, da kein Liefertermin vereinbart wurde = sofort)
   - Verschulden des V (ist gegeben)
   - Angemessene Nachfrist (entbehrlich, da V Lieferung verweigert)

3. Antwort: 
   K kann von V Schadensersatz statt Lieferung verlangen, da Fälligkeit und Verschulden des 
   V eindeutig vorliegen (er will PC's teurer an jemand anderen Verkaufen). Eine 
   angemessene Nachfrist ist hier nicht möglich, da V die Lieferung verweigert .",Nicht-Rechtzeitige-Lieferung ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20/02/2020 15:46:31,Aufträge kundenorientiert bearbeiten,,Nicht-rechtzeitige Vertragserfüllung,,,,,,,,,,,,,,,,,,,,,,,,Nicht-Rechtzeitge-Zahlung ,Artikel/Definition/Beispiel,,"Eine Nicht-Rechtzeitige-Zahlung entsteht, wenn der Käufer dem Verkäufer das Geld nicht rechtzeitig zahlt.","Ursachen: 
- Kunden haben kein Geld 
- Kunden haben Zahlung vergessen 

Folgen: 
- Wir bekommen weniger Geld
- Wir müssen selbst Rechnung bezahlen -> evtl. Kreditaufnahme notwendig 

Fälligkeit einer Rechnung:
Soweit keine andere Vereinbarung getroffen wurde, gilt unter Kaufleuten, dass die Rechnung innerhalb von 30 Tagen beglichen werden muss, sonst folgt eine Mahnung.

",,Nicht-Rechtzeitige-Lieferung ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20/02/2020 22:15:55,Aufträge kundenorientiert bearbeiten,,Nicht-rechtzeitige Vertragserfüllung,,,,,,,,,,,,,,,,,,,,,,,,Berechnung des Verzugsschadens ,Artikel/Definition/Beispiel,,"Verzugszinsen sind von einem Schuldner immer dann zu zahlen, wenn er seiner Leistung aus einem Vertrag nicht im Rahmen der vereinbarten Frist nachkommt. Dabei handelt es sich um ein Vertragsgeschäft, bei dem an und für sich keine Zinsen anfallen. Dieser gesetzliche Verzugszinssatz (§288 BGB) wird jährlich von der Deutschen Bundesbank fest gelegt.","Hier gilt: 
(K x p x t) / (100 x 360)

K= Kapital -> höhe der Rechnung 
p= Verzugszinssatz -> verrechnet 
t= Tage des Verzugs, wobei der erste Tag des Zinszeitraums nicht mitgezählt und der letze 
     mitgezählt wird.","Rechnungsbetrag       1558,00 €
Verzugszinsen            9 - 0,83% = 8,17 %
Tage:                            Fälligkeit 25.12. bis heute 8.1. = 14 Tage 

Z= (1558 x 8,17 x 14) / (100 x 360)= 4,95€

Ergebnis:

Rechnungsbetrag    1558€ 
+ Verzugszinsen      4,95€
+ Nachweisbare      40€

= Forderungsbetrag am 8.1.   1602,95€",Nicht-Rechtzeitig-Zahlung ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20/02/2020 22:15:59,Aufträge kundenorientiert bearbeiten,,Mahnverfahren / Pfändung,,,,,,,,,,,,,,,,,,,,,,,,Außergerichtliches Mahnverfahren ,Artikel/Definition/Beispiel,,Ein Mahnverfahren dient der Sicherung des Zahlungseingang und vermeidet einen Forderungsausfall durch Verjährung.,"Gründe:
- Gute Geschäftsbeziehung nicht gefährdet 
- Kunde hat Zahlung ""versehentlich"" vergessen 
- Vermeidung von Gerichtskosten 

Ablauf (nur Beispielhaft, es gibt keinen vorgeschrieben Ablauf!):

3 Tage nach Fälligkeit: 28.12. - Erinnerungsschreiben 
-> freundliches Anschreiben mit Bitte um Zahlungsausgleich 

14 Tage 

Erste Mahnung 11.01. 
-> höflicher Brief mit Betreff ""1. Mahnung"" 
   -> Verzugsschaden kann geltend gemacht werden

14 Tage

Zweite Mahnung 25.01. 
-> sachlich und fordernd mit Betreff ""2. Mahnung"" 
   -> Verzugsschaden kann geltend gemacht werden 

14 Tage 

Dritte (letzte) Mahnung 08.02. 
-> sachlich und Bestimmter Brief mit Betreff ""letze Zahlungserinnerung""
   -> Verzugsschaden kann geltend gemacht werden 
-> Anordnung gesetzlicher Schritte 
-> Zustellung im ""Einschreiben mit Rückschein""

14 Tage 

Beantragung / Zustellung Mahnbescheid 
-> Beginn des gerichtlichen Mahnverfahren ",,Berechnung des Verzugsschadens ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20/02/2020 22:44:51,Aufträge kundenorientiert bearbeiten,,Mahnverfahren / Pfändung,,,,,,,,,,,,,,,,,,,,,,,,Maßnahmen gegen wiederholte Mahnungen ,Artikel/Definition/Beispiel,,,"- Lieferung nur gegen Vorlasse
- Bonität des Kunden prüfen (z.B. Schufa)
- Finanzgespräch mit Kunden führen 
- Einräumung von Skonto 

Bei Naturkatastrophen oder ähnlichem, welche den Kunden direkt an der Zahlung hindern, kann man eine Stundung (Zahlungsverschiebung) genehmigen ",,Zwangsvollstreckung ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20/02/2020 22:44:53,Aufträge kundenorientiert bearbeiten,,Mahnverfahren / Pfändung,,,,,,,,,,,,,,,,,,,,,,,,Wann kommt man in Verzug? ,Artikel/Definition/Beispiel,,,"Bei B2B (Business-to-Business) Geschäften kommt man automatisch nach 30 Tagen in Verzug, wenn kein anderes Zahlungsziel gegeben ist 

Bei B2C (Business-to-Consumer) Geschäften muss ein Zahlungsdatum gegeben sein, sonst kommt man nicht in Verzug!
-> Erst wenn eine Mahnung versendet wurde kommt man in Verzug ",,Maßnahmen gegen wiederholte Mahnungen ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20/02/2020 22:45:00,Aufträge kundenorientiert bearbeiten,,Mahnverfahren / Pfändung,,,,,,,,,,,,,,,,,,,,,,,,Zwangsvollstreckung ,Artikel/Definition/Beispiel,,"Bei einer Zwangsvollstreckung handelt es sich um ein Verfahren, bei dem mit staatlichem Zwang die Ansprüche eines Gläubigers durchgesetzt werden.","Erfolgt durch Pfändung von einem Gerichtsvollzieher, in dem er Schmuck und andere bewegliche Sachen in Besitz nimmt. Schwere Sachen versieht er mit einem Pfandsiegel und lässt diese beim Schuldner. Alles wird später in einer öffentlichen Versteigerung verkauft. 

Lebensnotwendige Güter dürfen nicht gepfändet werden, habend sie jedoch einen hohe Wert, so können sie im Rahmen einer Austauschpfändung ersetzt werden. 

Unbewegliche Sachen (z.B. Gebäude, Grundstück) werden mit einer Sicherungshypothek belastet oder auch zwangsversteigert. 

Wenn Pfändungserlass nicht ausreicht, kann der Gläubiger eine Ausstellung aller Vermögenswerte verlangen, die eidesstaatlich abgegeben werden muss. Weigert sich der Schuldner, so kann er bis zur Erzwingung 6 Monate inhaftiert werden. ",,Ablauf des gerichtlichen Mahnverfahren ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21/02/2020 11:18:06,"Marketing planen, durchführen und kontrollieren",,,,,,,,,,,,,,,,,,Absatzcontrolling,,,,,,,,Absatzcontrolling: ökonomischer Werbeerfolg,Artikel/Definition/Beispiel,,Das Absatzcontrolling hilft Unternehmen beim Marketing-Management. So können sie Risiken vorhersagen und ihre Werbung so dem Markt anpassen.,"Das Absatzcontrolling steht oft im Zusammenhang mit dem AIDA-Modell
Beim Absatzcontrolling berechnet man:
ökonomischer Werbeerfolg: (Umsatzzuwachs x 100) : Werbekosten
Zusätzlicher Gewinn: Umsatzzuwachs - Kostenzuwachs","Ein Unternehmen vergleicht seine Kosten von 2 Jahren.
2017: Kosten der Werbung: 125.000    Umsatz: 1.6 Mio      Gesamtkosten: 1,42 Mio.
2018: Kosten der Werbung: 250.000    Umsatz: 1,95 Mio.   Gesamtkosten: 1,61 Mio.
Sie berechnen ihren ökonomischen Werbeerfolg mit der Formel: 
(Umsatzzuwachs x 100) : Werbekosten
Umsatzzuwachs = 350.000 (Umsatz 2018 - Umsatz 2017)
(350.000 x 100) : 250.000 = 140%
Nun möchten sie auch noch ihren zusätzlichen Gewinn berechnen (Umsatzzuwachs - Kostenzuwachs):
350.000 - (190.000 (ergibt sich aus Gesamtkosten 2018 - Gesamtkosten 2017) + 125.000 (ergibt sich aus Kosten der Werbung 2018-2017) = 35.000€ (Gewinn)
Fazit: Der Werbeerfolg in % scheint zunächst gut, aber der Gewinnzuwachs von 35.000 scheint im Vergleich zu den gestiegenen Werbekosten von 125.000€ sehr kritisch ","AIDA-Modell, Absatzcontrolling: Außerökonomischer Werbeerfolg ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21/02/2020 11:40:25,"Marketing planen, durchführen und kontrollieren",,,,,,,,,,,,,,,,,,Absatzcontrolling,,,,,,,,Absatzcontrolling: Außerökonomischer Werbeerfolg,Artikel/Definition/Beispiel,,"Neben dem Ökonomischen Werbeerfolg gibt es noch den au0erökonomischen Werbeerfolg. Um ihn zu berechnen, benötigt man das AIDA-Modell.
Das AIDA-Modell beschreibt ein Werbewirkungsprinzip. Jeder der Buchstaben hat eine Bedeutung:
A - Attention (Aufmerksamkeit)
I - Interest (Interesse)
D - Desire (Verlangen)
A - Action (Handlung)","Die AIDA-Formel wird oft angewandt um Werbeerfolge zu erforschen. 
Mit den Ergebnissen der AIDA-Formel kann der außerökonomische Werbeerfolg berechnet werden. Formel: (Zahl der Werbeberührten x 100) : Personenzahl der Zielgruppe
Bei ihr bleiben jedoch Aspekte wie Spontankäufe oder Preiserhöhungen der Konkurrenz außen vor. So kann der Umsatz nicht voll und ganz auf die Formel zurückgeführt werden.
Der außerökonomische Werbeerfolg wendet verschiedene Verfahren an:
1. Erinnerungsverfahren z.B. Welche Biermarke fällt Ihnen ein?
2. Wiedererkennungsverfahren z.B. An welche Anzeige können sie sich erinnern?","Ein Technikgroßhandel befragt 2200 Personen zu ihrer neuen Werbung.
A (Attention) = 1630 (wurden aufmerksam)
I (Interest) = 615 (waren interessiert)
D (Desire) = 493 (wollten kaufen)
A = 84 (haben gekauft)
Nun wollen sie den außerökonomischen Werbeerfolg berechnen:
(493 (= Zahl der Werbeberührten, die die kaufen wollten)  x 100) : 2200 = 22,41%",Absatzcontrolling,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21/02/2020 12:45:56,"Logistische Prozesse planen, steuern und kontrollieren",,,,,,,,,,,"Lieferketten- und Qualitätsmanagement (Supply Chain Management, TQM)",,,,,,,,,,,,,,,Logistik,Artikel/Definition/Beispiel,,"Logistik allgemein: Planung Steuerung und Kontrolle des Informations-, Waren- und Wertflusses vom Lieferanten zum Kunden","Lagerlogistik: Bereitstellung der benötigten Güter zur richtigen Zeit, am richtigen Ort in der benötigten Menge & Qualität.",,"Interne Lieferketten, Lagerprozesse, eig. ganzes LF weil Logistik ist Überbegriff ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21/02/2020 12:58:44,"Logistische Prozesse planen, steuern und kontrollieren",,,,,,,,,,,"Lieferketten- und Qualitätsmanagement (Supply Chain Management, TQM)",,,,,,,,,,,,,,,Interne Lieferkette,Artikel/Definition/Beispiel,,"Eine Lieferkette ist der Prozess, von der Bestellung eines Kunden bis zur Auslieferung des Produktes an den Kunden und die eingegangene Zahlung.","1. Der Kunde gibt einen Auftrag
2. Die Bestellung geht zum Lieferanten 
3. Wareneingang, Eingangslager, Hauptlager, Kommissionslager, Versand 
4. Ware wird zum Kunden geliefert
5. Geld

1 und 2: ist der eingehende Auftrag vom Kunden und die Bestellung unsererseits beim Lieferwerk -> Informationsfluss
3 und 4: Ist die bei uns vom Lieferanten eingehende Ware sowie die Versendung der Ware zum Kunden -> Warenfluss
5. Ist die Bezahlung von und an den Lieferanten, sowie die Bezahlung des Kunden nach Erhalt der Ware -> Wertefluss","Je effizienter die Lieferkette eines Unternehmens, desto effizienter ist das Unternehmen selbst. 
Der Technikgroßhandel TechnoMarkt möchte seine Lieferkette verbessern.
Daher macht er sich auf die Suche nach besseren Lieferanten und versucht neue Technik einzuführen, die das Handling und den Prozess für sowohl Kunden als auch für das Geschäft erleichtern, da das den Erfolg des Unternehmens steigert. ",Supply Chain Management ,Grafik einfügen (WhatsApp Bild IMG_4397.HEIC),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21/02/2020 13:11:00,"Logistische Prozesse planen, steuern und kontrollieren",,,,,,,,,,,"Lieferketten- und Qualitätsmanagement (Supply Chain Management, TQM)",,,,,,,,,,,,,,,Supply Chain Management (SCM),Artikel/Definition/Beispiel,,"SCM umfasst die integrierte Planung, Steuerung, Kontrolle und Optimierung des Waren-, Informations- und Wertflusses entlang der gesamten unternehmensinternen und -externen Wertschöpfungskette.","Während z.B. ein Warenwirtschaftssystem die interne Lieferkette optimiert, optimiert das SCM unternehmensübergreifend die Lieferketten im Sinne der Logistikziele
=> Für die unternehmensübergreifende Verarbeitung wurden E-Business Lösungen entwickelt, durch die alle beteiligten Warenwirtschaftssysteme verknüpft werden.
   -> Voraussetzung: Enge & vertrauensvolle Zusammenarbeit
   => Somit werden dauerhaft alle Abläufe transparent, wodurch unternehemnsübergreifend Planung-, Abstimmung- und Kontrollprozesse unterstützt werden
Ziel: langfristige Zusammenarbeit mit einer geringen Anzahl von Lieferanten zur schnelleren und reibungsloseren Auftragsabwicklung ","Der Lebensmittelgroßhandel ESSEN möchte seine Produkte noch schneller an seine Kunden bringen und optimale frische gewährleisten. Si kommen zu dem Schluss, dass die Lieferzeit verkürzt werden muss und sie somit entweder mit ihrem jetzigen Lieferanten neu verhandeln müssen oder sich einen neuen Lieferanten suchen. Nach eingehender Recherche entscheiden sie sich für einen Lieferanten mit einem Standort der näher bei ihnen liegt als der vorherige und noch dazu mit modernster Technik arbeitet, um die Lebensmittel kühl zu halten. 
So betrieben sie Supply-Chain-Management und optimierte ihren Lieferprozess.",,Grafik einfügen (WhatsApp Bild IMG_4398.HEIC),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21/02/2020 13:14:41,"Logistische Prozesse planen, steuern und kontrollieren",,,,,,,,,,,"Lieferketten- und Qualitätsmanagement (Supply Chain Management, TQM)",,,,,,,,,,,,,,,E-Business,Artikel/Definition/Beispiel,,Alle elektronisch gesteuerten Geschäftsprozesse ,Die unternehmensübergreifende Gestaltung und Abwicklung aller Geschäftsprozesse über öffentliche und private Netze mit Hilfe moderner Informations- und Kommunikationstechnik.,"Ein gutes Beispiel dafür ist Online Banking. Hier funktioniert alles auf elektronischem Wege ohne, dass persönlicher Kontakt zwischen dem Hersteller und dem Kunden herrscht.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21/02/2020 13:18:04,"Logistische Prozesse planen, steuern und kontrollieren",,,,,,,,,,,"Lieferketten- und Qualitätsmanagement (Supply Chain Management, TQM)",,,,,,,,,,,,,,,Merkmale des Supply-Chain-Managements (SCM) im Überblick,Artikel/Definition/Beispiel,,"Zur Erinnerung: SCM umfasst die integrierte Planung, Steuerung, Kontrolle und Optimierung des Waren-, Informations- und Wertflusses entlang der gesamten unternehmensinternen und -externen Wertschöpfungskette.","Ausgangspunkt: Endkundenbedarf auf der Grundlage von den Daten der Verkaufsstellen (Point of Sale) ermitteln
Ziel: Optimale unternehmensübergreifende Gestaltung der Gesamtprozesse durch Zusammenarbeit aller Beteiligten (Logistikpartnerschaften)
Voraussetzung: Informationstechnische Verknüpfung aller Beteiligten zur Sicherung des Informationsflusses durch E-Business Lösungen",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21/02/2020 13:22:59,"Logistische Prozesse planen, steuern und kontrollieren",,,,,,,,,,,"Lieferketten- und Qualitätsmanagement (Supply Chain Management, TQM)",,,,,,,,,,,,,,,Vor- und Nachteile SCM,Artikel/Definition/Beispiel,,"SCM umfasst die integrierte Planung, Steuerung, Kontrolle und Optimierung des Waren-, Informations- und Wertflusses entlang der gesamten unternehmensinternen und -externen Wertschöpfungskette.","Vorteil:
- Niedrige Bestände, Kapitalbindung, Lager- & Handlingskosten
- kurze Durchlaufzeiten
- flexible Bestandsführung
- kurze Reaktionszeiten bei Bedarfsänderungen
- Orientierung an Bedürfnissen des Kunden
- Unternehmensübergreifende Optimierung der Wertschöpfungskette

Nachteile:
- Out-of-Stock Situationen bei Lieferstörungen & -verzögerungen
- höhere Transportkosten durch häufige Auslieferungen kleiner Mengen => hohe Umweltbelastung
- Verlagerung der Bestände auf vorgeschliffene Stellen der Lieferkette 
   -> Achtung: keine tatsächliche Reduzierung der Bestände und damit Kapitalbindung in der gesamten Lieferkette",,SCM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21/02/2020 13:31:06,"Logistische Prozesse planen, steuern und kontrollieren",,,,,,,,,,,"Lieferketten- und Qualitätsmanagement (Supply Chain Management, TQM)",,,,,,,,,,,,,,,Formen des SCM: Just-in-time (Prinzip),Artikel/Definition/Beispiel,,"Zur Erinnerung: SCM umfasst die integrierte Planung, Steuerung, Kontrolle und Optimierung des Waren-, Informations- und Wertflusses entlang der gesamten unternehmensinternen und -externen Wertschöpfungskette.","1. Just-in-time (Prinzip)
Die Ware wird von der liefernden Stelle erst dann bereitgestellt, wenn die nachfragende Stelle sie benötigt. (Es wird nur das gefertigt um den Bedarf der nächsten Stelle in der Lieferkette zu decken)
1.1 Just-in-sequence (Prinzip)
Die Ware wird an den Bedarfsort in genau der richtigen Reihenfolge geliefert (Hier erfolgt keine minutengenaue, sondern eher eine tagesgenaue Lieferung von Tages-, Mehrtages- oder Wochenbedarfs","DIe Firma HOSEN beschafft sich ihre Ware im just-in-time Prinzip. So haben sie die Materialen genau dann bei sich in der Produktion wenn sie sie benötigen und sparen Lagerplatz. Dafür brauchen sie aber zuverlässige Lieferanten. In Situationen wie z.B. Streik und Stau, kann man sich nicht auf das just-in-time Prinzip verlassen.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21/02/2020 13:43:24,"Logistische Prozesse planen, steuern und kontrollieren",,,,,,,,,,,"Lieferketten- und Qualitätsmanagement (Supply Chain Management, TQM)",,,,,,,,,,,,,,,Formen des SCM: Kanban-Nachschubsteuerung ,Artikel/Definition/Beispiel,,"Zur Erinnerung: SCM umfasst die integrierte Planung, Steuerung, Kontrolle und Optimierung des Waren-, Informations- und Wertflusses entlang der gesamten unternehmensinternen und -externen Wertschöpfungskette.","Die Kanban-Nachschubsteuerung (auch Supermarktprinzip genannt):
Die nachfragende Stelle nimmt bei Bedarf die benötigte Ware selbst aus dem Lager (Pull-/Hol-/Ziehprinzip). Die Lücke wird festgestellt und durch die liefernde Stelle wieder aufgefüllt (Prozesse regeln sich selbst)
=> Abwendung von zentralisierter Bedarfsplanung zu verbundenen, sich selbst steuernden Regelkreisen
Aber Vorsicht: Kanban bietet sich nur für A- und B-Güter an, deren Verbrauch relativ konstant ist.","In einer Fabrik wird das Kanban-Prinzip angewendet. Die Mitarbeiter produzieren die Ware und nehmen sich die dazu benötigten Teile aus einem Regal, sobald der Bestand knapp wird, gibt der Mitarbeiter das an seine zuständigen Kollegen weiter, die sich dann mit dem Auffüllen der Regale beschäftigen.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
